average_speed,maximum_speed,minimum_speed,acceleration_rates
27.066666666666666,34.0,17.9,0.0
2.0,2.0,2.0,0.0
0.48750000000000004,2.5,0.0,0.375
19.83636363636364,32.4,5.1,1.0
37.25625,41.8,32.9,0.53125
41.13333333333333,43.3,39.0,1.0
44.35833333333333,45.3,41.1,0.3333333333333333
31.06666666666667,38.7,24.0,0.0
21.933333333333334,22.9,20.9,0.0
15.625,19.0,12.7,0.0
9.694444444444443,14.2,4.2,0.16666666666666666
1.8,1.8,1.8,0.0
0.04000000000000001,0.3,0.0,0.13333333333333333
21.676923076923075,36.8,2.5,1.0
40.54999999999999,43.7,37.9,1.0
48.400000000000006,51.3,45.5,1.0
53.1,53.1,53.1,0.25
55.94444444444444,56.8,54.6,0.4444444444444444
51.02307692307692,54.2,45.5,0.0
41.5,43.5,39.6,0.0
36.980000000000004,38.7,35.0,0.0
29.880000000000003,33.3,26.6,0.0
25.1,25.7,24.6,0.25
28.2,29.0,27.4,1.0
30.3,30.3,30.3,0.25
34.099999999999994,35.3,32.9,1.0
38.14285714285713,39.6,36.4,0.7142857142857143
30.0,35.5,25.9,0.0
24.4,24.8,24.0,0.0
17.114285714285714,22.7,11.4,0.0
7.85,9.8,5.9,0.0
1.6,1.6,1.6,0.0
0.33076923076923076,2.4,0.0,0.38461538461538464
9.075,13.3,4.8,1.0
14.75,15.3,14.2,1.0
17.2,17.2,17.2,0.25
18.65,19.2,18.1,1.0
24.025,26.4,21.8,1.0
30.163157894736838,34.8,27.4,0.7368421052631579
25.412499999999998,32.4,18.5,0.0
13.98,17.2,12.2,0.3
32.27272727272727,47.4,16.6,1.0
49.458333333333336,50.1,47.2,0.3333333333333333
35.525,45.1,27.2,0.0
27.2,27.2,27.2,0.0
18.616666666666667,23.5,13.8,0.0
11.683333333333332,12.7,11.1,0.3333333333333333
18.64,22.7,14.4,1.0
23.975,24.2,23.7,0.5
16.799999999999997,21.6,11.6,0.0
0.3,0.3,0.3,0.0
0.058333333333333334,2.4,0.0,0.125
15.357142857142858,22.5,5.5,1.0
23.7,23.7,23.7,0.25
25.5,25.5,25.5,0.25
26.650000000000002,27.2,26.2,0.75
28.7,28.7,28.7,0.25
30.266666666666666,31.1,29.4,0.6666666666666666
24.53333333333333,27.2,22.2,0.0
22.2,22.2,22.2,0.0
33.48571428571429,43.1,23.8,1.0
45.1,46.6,42.4,0.5714285714285714
35.9,39.8,32.0,0.0
31.2,31.2,31.2,0.0
37.224999999999994,40.3,33.5,1.0
46.54,49.0,41.6,0.7
43.400000000000006,45.7,41.4,0.0
44.714814814814815,47.7,40.7,0.25925925925925924
24.7,39.0,10.1,0.0
0.7,0.7,0.7,0.0
0.03174603174603175,0.3,0.0,0.12698412698412698
9.3,14.0,2.7,1.0
17.3,20.3,15.0,0.75
21.475,21.8,21.1,0.5
20.1,20.1,20.1,0.0
14.825000000000001,18.5,10.9,0.0
2.2,2.2,2.2,0.0
0.018691588785046728,0.5,0.0,0.09345794392523364
9.059999999999999,14.0,3.1,1.0
13.033333333333333,14.0,11.8,0.0
10.1,10.1,10.1,0.0
9.649999999999999,10.1,9.2,0.5
28.4375,40.7,14.2,1.0
41.760000000000005,42.4,41.2,0.6
44.6,44.6,44.6,0.25
45.43214285714286,48.5,41.1,0.21428571428571427
30.857142857142858,39.4,22.5,0.0
22.1,22.2,22.0,0.5
32.6125,41.8,23.8,1.0
44.17999999999999,44.6,43.3,0.8
38.02,42.4,34.0,0.0
32.5,34.8,30.0,0.23076923076923078
39.04,45.0,32.9,1.0
46.0,47.0,43.1,0.25
25.1,40.7,10.0,0.0
2.2,2.2,2.2,0.0
0.24047619047619045,2.4,0.0,0.35714285714285715
7.433333333333334,10.3,4.6,1.0
11.4,11.8,11.1,0.8
13.8,13.8,13.8,0.25
15.75,16.4,15.1,1.0
22.3,27.0,17.7,1.0
31.896296296296295,36.4,28.1,0.5925925925925926
24.3,30.0,19.6,0.0
18.9,19.0,18.8,0.5
20.3,20.3,20.3,0.25
21.1,21.1,21.1,0.25
28.3,31.1,24.6,1.0
30.97,31.8,30.0,0.3
17.6375,28.7,8.3,0.0
6.944444444444444,8.8,4.4,0.2222222222222222
0.5,0.5,0.5,0.0
0.6000000000000001,1.1,0.1,0.5
5.5,7.9,3.1,1.0
7.9,7.9,7.9,0.0
12.95,13.7,12.2,1.0
13.933333333333332,14.6,13.5,0.6666666666666666
17.6,19.0,16.2,1.0
19.290909090909093,20.3,17.9,0.45454545454545453
20.914285714285715,21.2,20.7,0.42857142857142855
18.09166666666667,20.1,15.9,0.16666666666666666
13.0,13.8,12.2,0.0
11.333333333333334,11.8,11.1,0.3333333333333333
14.6,15.7,13.5,1.0
15.899999999999999,16.4,15.1,0.3333333333333333
12.350000000000001,13.3,11.4,0.0
7.4799999999999995,9.8,5.9,0.0
2.7,2.7,2.7,0.0
0.7357142857142858,4.8,0.0,0.4142857142857143
7.800000000000001,8.8,6.8,1.0
11.05,11.8,10.3,1.0
22.51666666666667,31.8,13.5,1.0
32.93333333333334,33.5,32.4,0.6666666666666666
18.744444444444444,30.0,8.5,0.0
0.7,0.7,0.7,0.0
0.04842105263157894,0.7,0.0,0.23157894736842105
7.975,12.0,3.3,1.0
14.176923076923073,15.1,12.9,0.6153846153846154
26.1,32.4,16.6,1.0
34.25,35.0,33.5,1.0
36.6,36.6,36.6,0.25
35.66190476190476,38.3,30.3,0.09523809523809523
19.428571428571427,28.5,9.8,0.0
1.4,1.4,1.4,0.0
1.9230769230769231,5.9,0.0,0.5384615384615384
9.1,10.1,8.1,1.0
11.899999999999999,12.2,11.6,1.0
20.442857142857143,25.9,14.0,1.0
28.205882352941178,30.0,25.9,0.35294117647058826
22.366666666666664,24.0,20.9,0.0
21.846153846153843,22.4,20.7,0.38461538461538464
17.650000000000002,20.5,14.8,0.0
11.70909090909091,13.7,8.5,0.18181818181818182
3.5,3.5,3.5,0.0
3.85,4.0,3.7,1.0
18.2,26.1,7.4,1.0
26.400000000000002,26.6,26.2,0.6666666666666666
19.575000000000003,24.0,16.1,0.0
17.390909090909094,19.8,15.3,0.6363636363636364
22.450000000000003,23.1,21.8,1.0
23.1,23.1,23.1,0.0
25.8,26.8,24.8,1.0
26.025,27.2,24.6,0.25
18.116666666666664,23.1,13.3,0.0
12.766666666666666,13.3,12.5,0.3333333333333333
27.0625,36.8,17.0,1.0
34.199999999999996,37.7,31.8,0.2631578947368421
34.0,34.0,34.0,0.25
33.9,34.0,33.8,0.0
35.7,35.7,35.7,0.25
38.891666666666666,41.2,36.1,0.8333333333333334
42.9,42.9,42.9,0.25
40.70000000000001,43.3,36.1,0.26666666666666666
22.62,30.9,14.2,0.0
2.7,2.7,2.7,0.0
0.1631578947368421,2.5,0.0,0.05263157894736842
17.09,31.1,2.5,1.0
32.208333333333336,33.1,30.5,0.3333333333333333
26.600000000000005,28.1,25.1,0.0
25.325000000000003,26.6,24.6,0.5
31.525,34.6,28.3,1.0
36.3625,37.5,35.7,0.625
39.6,39.6,39.6,0.25
39.26315789473685,41.1,35.9,0.15789473684210525
17.044444444444444,32.9,2.5,0.0
2.092857142857143,3.3,0.9,0.6428571428571429
12.033333333333331,17.7,4.6,1.0
18.4,18.7,18.1,1.0
21.600000000000005,23.1,20.1,1.0
24.0,24.8,22.7,0.42857142857142855
19.533333333333335,21.1,18.1,0.0
16.8,16.8,16.8,0.0
15.3,15.3,15.3,0.0
11.7,14.0,10.5,0.3
14.4,14.4,14.4,0.25
15.149999999999999,16.1,13.5,0.3333333333333333
11.8,11.8,11.8,0.0
9.375,10.3,8.8,0.25
19.7,26.1,12.4,1.0
27.072,28.8,24.4,0.44
31.049999999999997,34.4,27.7,1.0
35.1,35.1,35.1,0.25
38.4,39.4,37.4,1.0
42.08571428571428,42.9,40.3,0.42857142857142855
40.7,40.7,40.7,0.0
38.709999999999994,40.3,35.0,0.0
27.860000000000003,32.5,23.8,0.0
22.366666666666664,22.7,22.2,0.0
34.4375,44.6,24.0,1.0
46.1,46.1,46.1,0.25
50.46666666666667,52.4,48.5,1.0
53.879999999999995,54.4,53.3,1.0
54.6,54.6,54.6,0.5
54.4,54.4,54.4,0.0
54.6,54.6,54.6,0.125
53.8,54.4,52.2,0.0
32.00000000000001,49.0,15.3,0.0
0.1,0.1,0.1,0.0
0.08695652173913043,0.9,0.0,0.21739130434782608
21.675,34.4,4.8,1.0
39.973684210526315,43.3,35.9,0.631578947368421
25.385714285714283,37.5,12.5,0.0
2.2,2.2,2.2,0.0
0.98,3.7,0.0,0.4666666666666667
8.9,11.2,6.1,1.0
12.433333333333332,13.3,11.8,1.0
20.37142857142857,25.9,15.1,1.0
29.9484375,34.6,25.3,0.515625
31.399999999999995,33.8,29.2,1.0
36.66428571428571,37.5,35.1,0.42857142857142855
22.95,34.6,10.9,0.0
1.8,1.8,1.8,0.0
0.44,2.7,0.0,0.4
20.939999999999998,31.1,6.2,1.0
35.268,39.2,32.4,0.6
41.4,41.4,41.4,0.25
43.65,51.8,33.7,0.23809523809523808
22.04285714285714,32.0,11.1,0.0
0.9,0.9,0.9,0.0
0.5,0.5,0.5,0.0
2.5,2.5,2.5,0.25
0.1,0.1,0.1,0.0
0.0918918918918919,1.6,0.0,0.24324324324324326
8.575,13.3,3.7,1.0
13.6,13.7,13.5,1.0
16.866666666666664,18.3,15.3,1.0
18.1,18.1,18.1,0.0
25.32,29.8,20.1,1.0
34.87555555555556,39.8,30.9,0.5111111111111111
35.5,35.5,35.5,0.0
33.71666666666666,34.8,32.4,0.0
17.963636363636365,30.5,1.8,0.0
0.7916666666666666,2.2,0.0,0.3333333333333333
14.2375,24.2,3.3,1.0
24.399999999999995,24.6,24.2,0.6666666666666666
27.049999999999997,27.9,26.2,1.0
31.09444444444445,32.2,29.2,0.3888888888888889
21.142857142857142,27.9,14.6,0.0
12.9,13.3,12.5,0.3333333333333333
27.8875,36.4,16.2,1.0
39.040000000000006,42.5,36.1,0.45
31.37142857142857,38.5,25.7,0.0
24.080000000000002,25.0,23.5,0.2
25.5,25.5,25.5,0.25
26.8,26.8,26.8,0.25
31.65,34.4,29.0,1.0
36.554545454545455,38.1,34.0,0.2727272727272727
26.7,31.6,22.7,0.0
23.65,24.2,23.1,1.0
28.600000000000005,30.9,26.1,1.0
29.856521739130432,33.3,25.5,0.13043478260869565
23.25,24.0,22.5,0.0
21.5,21.6,21.4,0.0
26.839999999999996,30.7,22.7,1.0
30.869999999999997,31.8,29.0,0.2
27.5,27.5,27.5,0.0
27.5,27.5,27.5,0.0
25.3,25.3,25.3,0.0
23.0625,24.8,21.1,0.0
20.5,20.5,20.5,0.0
20.95,21.1,20.7,0.5
20.2,20.5,20.0,0.0
28.759999999999998,35.1,21.6,1.0
36.16666666666667,36.6,35.7,0.6666666666666666
25.77142857142857,33.7,19.2,0.0
17.09090909090909,18.1,15.3,0.22727272727272727
30.85,43.1,19.8,1.0
43.800000000000004,45.0,41.6,0.3333333333333333
39.8,39.8,39.8,0.0
37.51578947368421,41.1,33.5,0.42105263157894735
37.2,37.2,37.2,0.0
36.95,38.1,35.5,0.375
27.925,35.7,21.1,0.0
20.3,20.3,20.3,0.0
36.777777777777786,48.1,23.3,1.0
44.26111111111111,50.0,35.9,0.1111111111111111
25.75,34.2,18.5,0.0
16.775,17.5,16.2,0.25
26.95,33.7,20.3,1.0
35.472222222222214,36.6,34.8,0.5555555555555556
30.366666666666664,32.7,28.1,0.0
25.750000000000004,26.8,25.1,0.16666666666666666
28.3,29.8,26.8,1.0
38.06666666666666,45.1,31.2,0.8518518518518519
47.0,47.0,47.0,0.25
45.35714285714285,47.7,42.7,0.14285714285714285
40.7,40.7,40.7,0.0
39.2,39.2,39.2,0.0
37.5,37.5,37.5,0.0
36.1,36.1,36.1,0.0
23.014285714285712,34.2,11.6,0.0
2.4,2.4,2.4,0.0
0.5173076923076922,3.3,0.0,0.34615384615384615
16.17777777777778,25.0,5.5,1.0
26.275000000000002,27.2,25.9,0.75
28.8,28.8,28.8,0.25
30.1,30.1,30.1,0.25
32.55,33.3,31.8,1.0
34.3,34.8,33.7,0.8
20.4875,31.8,9.2,0.0
7.272727272727274,9.4,5.9,0.6363636363636364
17.400000000000002,21.2,12.7,1.0
21.6,21.8,21.4,0.5
19.133333333333333,20.3,17.9,0.0
13.149999999999999,16.4,10.0,0.0
2.5,2.5,2.5,0.0
0.4166666666666667,2.7,0.0,0.3333333333333333
0.3,0.3,0.3,0.0
0.3882882882882883,6.2,0.0,0.36036036036036034
9.15,10.0,8.3,1.0
8.0125,10.7,5.7,0.25
16.0,20.9,10.0,1.0
21.15,21.4,20.7,0.25
19.625,20.3,19.2,0.375
23.166666666666668,25.0,21.4,1.0
26.75,27.4,26.1,1.0
29.6,29.6,29.6,0.25
28.724999999999998,30.5,27.0,0.25
34.260000000000005,38.5,30.1,1.0
42.36571428571428,47.9,36.8,0.4
25.92222222222222,35.3,15.7,0.0
15.75,16.2,15.3,0.5
26.083333333333332,33.3,18.5,1.0
34.1,34.8,32.4,0.2857142857142857
20.46,29.6,12.0,0.0
0.5,0.5,0.5,0.0
0.07051282051282051,2.2,0.0,0.15384615384615385
11.05,15.3,5.3,1.0
15.283333333333333,15.9,14.4,0.16666666666666666
15.9,15.9,15.9,0.25
16.8,16.8,16.8,0.25
33.71,47.5,19.8,1.0
50.260000000000005,51.6,48.7,1.0
54.0,54.0,54.0,0.25
55.157142857142865,55.5,54.6,0.2857142857142857
53.0,54.4,50.5,0.1111111111111111
33.8875,48.5,16.8,0.0
1.6,1.6,1.6,0.0
0.7136363636363637,5.9,0.0,0.45454545454545453
19.270000000000003,31.6,7.7,1.0
34.175,36.1,32.5,1.0
38.1,38.1,38.1,0.25
41.825,44.2,39.6,0.5833333333333334
33.18571428571429,41.8,25.3,0.0
25.055555555555557,26.6,22.7,0.3333333333333333
15.216666666666667,21.1,8.7,0.0
7.2,7.2,7.2,0.0
1.8,1.8,1.8,0.0
0.20952380952380953,2.4,0.0,0.14285714285714285
11.14,17.0,5.0,1.0
18.37,20.1,17.7,0.5
23.53333333333333,25.1,21.8,1.0
25.64666666666666,27.2,24.4,0.4
34.63333333333333,40.5,28.7,1.0
41.0,41.6,40.0,0.3333333333333333
37.9,37.9,37.9,0.0
37.293749999999996,40.3,34.8,0.375
39.65,40.5,38.8,1.0
41.6,41.6,41.6,0.25
43.3,43.3,43.3,0.25
42.831034482758625,45.5,38.5,0.1724137931034483
24.471428571428568,36.4,12.5,0.0
2.0,2.0,2.0,0.0
0.11199999999999999,1.6,0.0,0.24
16.7375,26.1,4.4,1.0
27.866666666666664,28.3,27.4,1.0
29.8,29.8,29.8,0.25
31.2,31.2,31.2,0.25
32.7,32.7,32.7,0.25
32.22,35.1,30.3,0.35
32.55,33.3,31.8,0.0
30.666666666666668,31.4,30.1,0.3333333333333333
39.516666666666666,45.0,33.5,1.0
45.320833333333326,50.3,41.6,0.4583333333333333
52.7,52.7,52.7,0.25
54.833333333333336,55.1,54.6,0.6666666666666666
50.00384615384615,53.5,47.4,0.4230769230769231
55.67,56.4,54.4,0.4
46.990697674418605,54.4,39.2,0.32558139534883723
54.65,54.8,54.6,0.5
52.166666666666664,54.2,49.0,0.0
27.330000000000002,46.3,9.8,0.0
0.7,0.7,0.7,0.0
0.12258064516129032,2.5,0.0,0.25806451612903225
31.441666666666666,50.5,6.6,1.0
50.099999999999994,53.7,45.7,0.23809523809523808
50.699999999999996,53.1,48.3,1.0
55.26666666666667,55.5,55.0,0.6666666666666666
53.82000000000001,54.6,53.3,0.4
58.61463414634146,61.6,55.1,0.36585365853658536
52.40000000000001,54.6,49.6,0.0
34.85454545454545,47.4,15.0,0.0
5.0,5.0,5.0,0.0
0.4666666666666666,4.2,0.0,0.23809523809523808
22.94,36.1,4.6,1.0
38.125,39.0,37.5,1.0
47.849999999999994,54.8,40.9,1.0
56.379999999999995,57.2,55.0,0.6
50.22222222222223,54.4,47.0,0.3888888888888889
55.10000000000001,55.7,54.8,0.75
47.925,52.5,43.5,0.0
41.9258064516129,45.1,38.1,0.22580645161290322
25.16,36.1,12.2,0.0
2.4,2.4,2.4,0.0
2.6,3.8,1.4,0.8
5.7,5.7,5.7,0.25
7.0,7.0,7.0,0.25
11.933333333333332,14.4,9.4,1.0
15.3,15.3,15.3,0.25
18.299999999999997,19.2,17.4,1.0
20.3,20.3,20.3,0.3333333333333333
22.05,22.7,21.2,1.0
38.9,50.7,24.6,1.0
45.42790697674418,52.0,36.6,0.20930232558139536
28.83333333333333,34.8,23.5,0.0
21.933333333333334,22.4,21.4,0.3333333333333333
36.68181818181818,49.6,24.4,1.0
51.3,51.3,51.3,0.25
53.3,53.3,53.3,0.25
54.12500000000001,54.4,53.7,0.75
54.75,55.0,54.6,0.25
50.47096774193548,54.2,47.0,0.3870967741935484
55.02,55.5,54.2,0.6
50.339999999999996,54.6,45.7,0.0
34.516666666666666,42.9,27.7,0.0
26.9,27.2,26.6,0.5
29.7,30.7,28.7,1.0
32.56666666666667,33.3,31.6,0.6666666666666666
20.412499999999998,30.0,10.0,0.0
2.0,2.0,2.0,0.0
0.10000000000000002,0.5,0.0,0.21052631578947367
23.5,41.1,2.5,1.0
42.5,42.5,42.5,0.25
44.4,44.4,44.4,0.25
46.45,47.2,45.7,1.0
50.9,52.0,49.8,1.0
53.5,54.4,53.1,0.5555555555555556
55.05,55.5,54.8,0.75
49.04193548387097,54.0,41.2,0.16129032258064516
47.73333333333333,49.8,45.7,1.0
49.78536585365853,53.1,41.1,0.2682926829268293
27.233333333333334,38.8,12.7,0.0
2.7,2.7,2.7,0.0
0.2235294117647059,2.7,0.0,0.17647058823529413
7.0,8.7,5.3,1.0
10.85,12.5,10.1,0.8333333333333334
16.2,17.4,15.0,1.0
18.5,18.5,18.5,0.25
20.85,21.6,20.1,1.0
22.45,22.7,22.2,1.0
33.675,44.0,25.1,1.0
45.575,46.1,45.0,0.75
38.0,42.4,34.2,0.0
31.555555555555557,32.9,30.7,0.3333333333333333
34.4,34.4,34.4,0.25
37.189655172413794,40.5,33.3,0.4482758620689655
43.5,44.6,42.4,1.0
40.1,45.7,33.1,0.15
35.8,36.8,34.8,1.0
38.075,39.0,37.7,0.75
40.7,40.7,40.7,0.25
38.3125,41.6,34.8,0.125
23.0875,33.1,14.4,0.0
14.2,14.6,13.8,0.5
23.016666666666666,28.7,17.0,1.0
34.38571428571428,39.0,29.8,0.8571428571428571
43.63333333333333,46.1,41.1,1.0
47.7,47.7,47.7,0.25
52.36666666666667,54.6,50.1,1.0
57.32857142857143,58.3,56.1,0.5714285714285714
49.32363636363637,54.4,44.4,0.3090909090909091
22.690909090909088,43.5,2.7,0.0
0.11830985915492959,1.8,0.0,0.09859154929577464
8.533333333333333,12.0,4.8,1.0
13.3,13.3,13.3,0.25
26.200000000000003,34.0,15.5,1.0
42.7037037037037,50.5,34.6,0.7407407407407407
52.4,52.4,52.4,0.25
54.0,54.0,54.0,0.25
59.446666666666665,62.2,55.1,0.4666666666666667
47.21818181818182,53.8,40.5,0.0
22.625,38.1,5.9,0.0
4.45,5.5,3.7,0.5
12.049999999999999,15.9,7.4,1.0
17.05,17.5,16.6,1.0
20.2,21.2,19.2,1.0
22.0,22.0,22.0,0.25
25.200000000000003,27.2,23.3,1.0
28.1,28.1,28.1,0.25
30.8,32.0,29.6,1.0
39.95263157894736,43.1,32.9,0.6842105263157895
22.316666666666674,36.8,7.0,0.0
1.094,6.2,0.0,0.26
15.357142857142858,22.4,7.0,1.0
24.05,24.6,23.5,1.0
27.049999999999997,27.9,26.2,1.0
28.55,28.8,28.3,1.0
34.78333333333333,39.2,30.3,1.0
40.162162162162154,43.5,35.0,0.4864864864864865
43.3,43.3,43.3,0.25
49.92222222222222,52.9,44.6,0.8888888888888888
49.3,50.3,48.3,0.0
44.810714285714276,48.1,40.9,0.25
26.59333333333333,41.4,11.2,0.0
6.700000000000001,9.6,4.6,0.0
1.4,1.4,1.4,0.0
1.6374999999999997,5.1,0.0,0.625
17.32,23.8,8.8,1.0
27.957142857142856,30.7,25.0,1.0
33.2,34.0,32.4,1.0
37.31818181818182,38.3,35.5,0.6363636363636364
20.3,34.2,9.0,0.0
1.2,1.2,1.2,0.0
0.05,0.1,0.0,0.0
11.483333333333334,21.2,2.2,1.0
22.666666666666668,23.3,22.2,1.0
31.811111111111114,39.8,24.6,1.0
39.800000000000004,40.7,38.7,0.3333333333333333
37.0,37.0,37.0,0.0
34.63333333333333,35.7,33.8,0.3333333333333333
37.0,37.0,37.0,0.25
38.175,38.5,37.4,0.5
35.7,35.7,35.7,0.0
34.14,35.3,33.3,0.4
39.93333333333333,42.2,37.5,1.0
45.37714285714286,54.2,39.6,0.7142857142857143
55.325,55.7,54.8,0.5
52.85,53.7,52.0,0.0
49.2,50.1,48.3,0.0
44.97,48.8,42.7,0.4
52.0,53.3,50.7,1.0
56.114285714285714,56.8,55.0,0.5714285714285714
44.61153846153846,53.8,35.7,0.038461538461538464
43.650000000000006,50.1,37.7,1.0
52.9,54.0,51.8,1.0
55.228571428571435,55.5,54.6,0.5714285714285714
53.771428571428565,54.2,53.1,0.35714285714285715
56.9875,57.9,55.3,0.375
53.93333333333334,54.2,53.8,0.0
59.32631578947369,63.1,54.4,0.6842105263157895
50.6186046511628,54.2,45.0,0.4186046511627907
57.966666666666676,62.9,54.4,0.39215686274509803
51.31666666666667,53.8,48.7,0.0
43.9,46.3,41.6,0.0
39.50000000000001,42.4,37.9,0.38235294117647056
46.29999999999999,48.3,44.2,1.0
47.26428571428571,50.1,42.7,0.21428571428571427
40.9,40.9,40.9,0.0
39.8,39.8,39.8,0.0
38.1,38.1,38.1,0.0
36.6,36.6,36.6,0.0
26.433333333333334,34.6,16.2,0.0
7.0,7.0,7.0,0.0
2.5,2.5,2.5,0.0
0.23750000000000002,2.0,0.0,0.2857142857142857
4.15,6.1,2.2,1.0
7.7,7.7,7.7,0.25
22.175,27.7,15.5,1.0
29.525000000000002,30.7,28.8,1.0
34.6,37.2,32.2,1.0
37.2,37.2,37.2,0.0
47.11999999999999,51.6,42.4,1.0
53.2,53.7,52.7,1.0
54.79999999999999,55.0,54.6,0.6666666666666666
52.67777777777778,54.4,51.1,0.2222222222222222
56.1375,56.8,55.0,0.375
49.647368421052626,54.2,43.5,0.0
26.572727272727274,41.6,9.8,0.0
1.8,1.8,1.8,0.0
0.07857142857142858,0.5,0.0,0.14285714285714285
22.020000000000003,36.1,3.1,1.0
37.738461538461536,38.8,37.0,0.6923076923076923
40.7,40.7,40.7,0.25
42.724999999999994,44.2,41.8,1.0
48.23333333333333,50.5,46.1,1.0
52.287499999999994,54.0,51.6,0.75
56.06666666666667,57.2,54.6,0.5555555555555556
52.51666666666667,54.6,50.1,0.0
43.18000000000001,48.3,38.3,0.0
36.4,37.4,35.1,0.0
26.271428571428572,33.5,19.2,0.0
19.2,19.2,19.2,0.0
13.5,13.5,13.5,0.0
1.2,1.2,1.2,0.0
0.07209302325581395,0.7,0.0,0.22093023255813954
23.98888888888889,45.0,3.5,1.0
41.91081081081081,47.7,34.2,0.16216216216216217
30.26666666666667,32.2,28.5,0.0
27.2,27.2,27.2,0.0
18.0875,25.7,9.6,0.0
1.4,1.4,1.4,0.0
0.09127906976744185,3.3,0.0,0.1511627906976744
25.74166666666667,48.1,5.3,1.0
45.91538461538461,49.2,41.1,0.07692307692307693
30.825,39.0,19.2,0.0
0.3,0.3,0.3,0.0
0.07857142857142858,2.0,0.0,0.07142857142857142
4.0,4.0,4.0,0.25
5.54,7.0,5.0,0.8
12.625000000000002,16.1,8.8,1.0
16.6,16.6,16.6,0.25
17.9,17.9,17.9,0.25
19.566666666666666,20.3,19.0,1.0
28.583333333333332,33.8,22.5,1.0
38.287499999999994,40.0,35.0,0.5625
28.58888888888889,36.1,21.8,0.0
22.2,22.2,22.2,0.25
23.7,23.7,23.7,0.25
24.0,24.2,23.8,1.0
26.799999999999997,27.9,25.7,1.0
29.15,29.6,28.7,1.0
32.55,33.7,31.4,1.0
32.685714285714276,35.0,30.3,0.35714285714285715
20.58888888888889,29.2,11.4,0.0
9.15,10.0,8.3,0.0
1.2,1.2,1.2,0.0
0.09166666666666667,0.7,0.0,0.2708333333333333
7.2,11.4,2.5,1.0
13.000000000000002,13.5,12.2,0.42857142857142855
14.9,16.1,13.7,1.0
15.960000000000003,16.8,15.0,0.2
13.3,13.3,13.3,0.0
9.983333333333334,11.8,8.7,0.3333333333333333
13.65,14.4,12.9,1.0
15.5,15.5,15.5,0.25
24.516666666666666,32.4,17.2,1.0
42.61481481481482,49.0,33.5,0.8518518518518519
51.8,51.8,51.8,0.25
52.51538461538462,54.2,51.1,0.46153846153846156
55.5,55.5,55.5,0.25
58.93000000000001,60.1,57.0,0.6
34.166666666666664,56.4,12.5,0.0
2.5,2.5,2.5,0.0
0.08125,2.0,0.0,0.0625
34.01428571428571,53.8,5.9,1.0
61.96,66.3,55.3,0.9
56.63333333333333,61.8,51.1,0.0
29.950000000000003,43.1,17.9,0.0
13.8,13.8,13.8,0.0
12.5,12.5,12.5,0.0
14.6,14.6,14.6,0.25
15.699999999999998,16.4,15.0,0.6666666666666666
12.0,12.0,12.0,0.0
10.8,11.1,10.5,0.5
35.33636363636364,53.1,13.8,1.0
54.03333333333333,54.4,53.8,0.6666666666666666
56.73333333333333,58.3,54.6,0.8333333333333334
50.26666666666667,54.8,45.7,0.0
34.6,38.1,31.1,0.0
18.75,25.0,14.2,0.0
13.8,13.8,13.8,0.0
20.360000000000003,25.0,15.5,1.0
33.01190476190476,38.5,26.1,0.5476190476190477
33.5,33.5,33.5,0.0
31.366666666666664,32.2,30.5,0.0
29.0,29.0,29.0,0.0
27.7,27.7,27.7,0.0
26.4,26.4,26.4,0.0
22.916666666666668,25.3,20.9,0.0
15.75,19.6,12.2,0.0
10.05,10.7,9.4,0.0
6.2,6.2,6.2,0.0
2.7199999999999998,4.8,1.4,0.3
16.61,24.6,7.4,1.0
25.23333333333333,25.9,24.8,1.0
31.04,35.0,27.4,1.0
39.279999999999994,41.4,36.4,0.8
43.3,43.3,43.3,0.25
43.78333333333333,46.1,40.1,0.16666666666666666
25.333333333333332,38.3,13.7,0.0
12.933333333333332,13.8,12.5,0.3333333333333333
24.8375,33.5,15.5,1.0
31.499999999999996,34.6,29.0,0.1875
32.45,33.3,31.6,1.0
34.6,34.6,34.6,0.25
37.45,38.5,36.4,1.0
40.042857142857144,41.1,38.1,0.42857142857142855
24.987500000000004,36.4,14.0,0.0
13.100000000000001,13.3,12.9,0.5
16.15,17.2,15.1,1.0
19.18,20.3,18.1,1.0
21.8,21.8,21.8,0.25
22.7,22.7,22.7,0.25
42.36666666666667,57.0,25.0,1.0
57.009090909090894,59.0,55.0,0.09090909090909091
53.225,54.6,51.4,0.0
28.080000000000002,48.7,9.8,0.0
0.9,0.9,0.9,0.0
0.27999999999999997,1.4,0.0,0.2
30.281818181818185,53.3,3.8,1.0
55.550000000000004,56.4,54.6,0.35714285714285715
54.4,54.4,54.4,0.0
54.84444444444445,55.0,54.6,0.3333333333333333
50.37777777777778,54.4,45.1,0.0
30.75,42.9,20.9,0.0
20.3,20.3,20.3,0.0
20.7,20.7,20.7,0.25
28.48,34.2,23.3,1.0
37.7875,39.2,35.7,0.625
34.5,36.4,32.7,0.0
30.5,31.4,29.6,0.0
23.183333333333334,27.7,18.8,0.0
18.85,19.4,18.3,0.5
37.38,52.2,21.6,1.0
53.8,53.8,53.8,0.25
54.7,54.8,54.6,0.5
53.633333333333326,54.4,52.7,0.0
43.957142857142856,50.7,38.3,0.0
36.8,36.8,36.8,0.0
23.436363636363637,35.1,10.3,0.0
1.4,1.4,1.4,0.0
0.33939393939393936,2.0,0.0,0.2727272727272727
