,SPEED
207305,-0.6000000000000005
207306,-0.6999999999999993
207307,-2.4000000000000004
207310,-1.5999999999999996
207311,-0.8000000000000003
207313,-0.9000000000000001
207314,-0.6
207317,-0.19999999999999998
207319,-0.19999999999999996
207320,-0.4
207338,-0.8999999999999986
207339,-1.7000000000000028
207340,-1.5
207341,-1.6999999999999993
207342,-1.0999999999999979
207343,-1.4000000000000021
207344,-1.3000000000000007
207345,-1.6999999999999993
207346,-0.8999999999999986
207347,-0.40000000000000036
207349,-0.40000000000000036
207351,-0.1999999999999993
207352,-0.3000000000000007
207353,-0.7999999999999989
207354,-0.9000000000000004
207355,-0.1999999999999993
207356,-0.6000000000000014
207357,-1.0999999999999996
207358,-1.799999999999999
207359,-6.300000000000001
207360,-1.9
207362,-0.19999999999999998
207363,-0.1
207368,-0.1
207390,-0.5
207393,-0.4999999999999982
207395,-0.20000000000000107
207402,-0.1999999999999993
207408,-0.1999999999999993
207418,-0.20000000000000284
207419,-1.2999999999999972
207420,-2.3999999999999986
207421,-3.3999999999999986
207422,-3.900000000000002
207423,-2.400000000000002
207424,-2.1999999999999993
207425,-1.5
207426,-1.3000000000000007
207427,-1.2999999999999972
207428,-0.9000000000000021
207429,-0.1999999999999993
207438,-0.1999999999999993
207440,-0.1999999999999993
207443,-0.1999999999999993
207444,-0.20000000000000284
207445,-0.3999999999999986
207447,-0.1999999999999993
207452,-0.1999999999999993
207453,-0.8000000000000007
207454,-0.10000000000000142
207455,-0.1999999999999993
207462,-0.09999999999999787
207465,-0.40000000000000213
207466,-0.1999999999999993
207467,-0.6999999999999993
207468,-0.1999999999999993
207469,-0.9000000000000021
207470,-1.8999999999999986
207471,-3.0
207472,-2.400000000000002
207473,-2.3999999999999986
207474,-2.3999999999999986
207475,-3.1000000000000014
207476,-3.1999999999999993
207477,-8.9
207478,-0.2999999999999998
207479,-0.20000000000000007
207480,-0.9
207500,-0.3000000000000007
207502,-0.1999999999999993
207503,-0.40000000000000213
207504,-0.1999999999999993
207505,-1.3999999999999986
207506,-3.1999999999999993
207507,-3.700000000000001
207508,-12.8
207534,-0.5
207535,-1.2000000000000028
207536,-0.5
207537,-0.19999999999999574
207538,-0.20000000000000284
207541,-0.5
207542,-0.19999999999999574
207543,-0.20000000000000284
207545,-0.5
207546,-0.19999999999999574
207548,-0.3999999999999986
207549,-0.30000000000000426
207550,-0.19999999999999574
207557,-0.09999999999999432
207558,-0.6000000000000014
207559,-1.3000000000000043
207560,-1.6999999999999957
207561,-2.3999999999999986
207562,-2.9000000000000057
207563,-3.6999999999999957
207564,-4.300000000000001
207565,-5.199999999999999
207566,-5.200000000000003
207567,-15.299999999999999
207568,-0.8
207569,-0.3
207572,-0.1
207598,-0.1
207616,-0.29999999999999716
207617,-1.5
207618,-1.5
207619,-0.9000000000000057
207620,-0.3999999999999986
207629,-0.19999999999999574
207631,-1.3000000000000043
207632,-1.3999999999999986
207633,-1.7000000000000028
207634,-0.8999999999999986
207635,-0.19999999999999574
207639,-0.3999999999999986
207640,-1.3000000000000043
207641,-2.6000000000000014
207642,-2.6999999999999957
207643,-2.3000000000000043
207644,-1.0999999999999943
207645,-1.8000000000000043
207646,-1.2999999999999972
207647,-0.9000000000000021
207648,-1.0
207649,-0.6999999999999993
207650,-0.3999999999999986
207651,-1.1000000000000014
207652,-1.1000000000000014
207653,-1.5
207654,-1.7999999999999972
207655,-2.1000000000000014
207656,-2.3999999999999986
207657,-2.8000000000000007
207658,-3.1000000000000014
207659,-9.1
207660,-1.1
207661,-0.2
207662,-0.3
207693,-0.1
207701,-0.2
207703,-1.1
207704,-0.7
207706,-0.3
207738,-0.29999999999999716
207739,-0.3999999999999986
207740,-0.20000000000000284
207741,-0.20000000000000284
207742,-0.5
207743,-0.7999999999999972
207744,-1.5
207745,-2.0
207746,-2.6000000000000014
207747,-2.8999999999999986
207748,-3.1999999999999993
207749,-3.3000000000000007
207750,-3.0
207751,-2.1999999999999993
207752,-1.700000000000001
207753,-1.799999999999999
207754,-2.1000000000000005
207755,-5.2
207758,-0.3999999999999999
207766,-0.29999999999999893
207767,-0.40000000000000036
207768,-0.1999999999999993
207769,-0.3000000000000007
207771,-0.1999999999999993
207772,-0.8000000000000007
207773,-0.6999999999999993
207774,-0.6000000000000005
207775,-0.2999999999999998
207777,-0.2999999999999998
207778,-0.6000000000000005
207779,-0.1999999999999993
207780,-0.3000000000000007
207781,-0.39999999999999947
207782,-0.20000000000000018
207785,-0.1999999999999993
207787,-0.20000000000000018
207788,-0.40000000000000036
207790,-0.20000000000000018
207791,-0.2999999999999998
207792,-0.20000000000000018
207793,-0.1999999999999993
207798,-0.39999999999999947
207799,-0.40000000000000036
207801,-0.40000000000000036
207802,-2.1999999999999997
207803,-1.6
207805,-0.5
207817,-0.39999999999999947
207821,-0.7000000000000002
207822,-0.40000000000000036
207823,-0.2999999999999998
207833,-1.3000000000000007
207834,-1.5
207835,-1.5
207836,-0.6999999999999993
207843,-0.1999999999999993
207848,-0.40000000000000036
207849,-1.700000000000001
207850,-1.5999999999999996
207851,-1.5
207852,-0.9000000000000004
207853,-0.1999999999999993
207854,-0.1999999999999993
207855,-5.6000000000000005
207856,-2.7
207861,-0.09999999999999964
207862,-3.2
207863,-0.5
207878,-0.1
207920,-0.1
207944,-0.1
208024,-0.1
208370,-0.1
208472,-0.1
208478,-0.1
208531,-0.1
208628,-0.1
208684,-0.1
208742,-0.1
208859,-0.1
208880,-0.1
209004,-0.1
209024,-0.1
209030,-0.1
209060,-0.1
209138,-0.1
209144,-0.1
209156,-0.1
209552,-0.1
209606,-0.1
209889,-0.1
210038,-0.5
210040,-0.1
210044,-0.1
210076,-0.1
210101,-0.1
210153,-0.1
210155,-0.1
210169,-0.1
210196,-0.1
210200,-0.1
210208,-0.1
210214,-0.1
210232,-0.1
210238,-0.1
210244,-0.1
210262,-0.1
210268,-0.1
210272,-0.1
210275,-0.1
210305,-0.1
210329,-0.1
210347,-0.3
210358,-0.1
210378,-0.1
210380,-0.1
210382,-0.1
210385,-0.1
210412,-0.1
210424,-0.1
210430,-0.1
210434,-0.1
210460,-0.1
210462,-0.1
210466,-0.1
210536,-0.1
210554,-0.1
210656,-0.1
210824,-0.1
210872,-0.1
210884,-0.1
210890,-0.1
210896,-0.1
210914,-0.1
210920,-0.1
210926,-0.1
210961,-0.1
210975,-0.6000000000000005
210976,-1.6000000000000005
210977,-2.3
210978,-3.8
210983,-0.6000000000000005
210984,-0.6999999999999997
210985,-1.3
210986,-1.1
210998,-0.20000000000000107
210999,-0.5999999999999996
211000,-0.5
211001,-0.5999999999999996
211002,-0.5
211003,-0.1999999999999993
211004,-0.6000000000000014
211005,-0.3999999999999986
211006,-0.3000000000000007
211008,-0.1999999999999993
211019,-0.20000000000000107
211020,-0.6999999999999993
211021,-0.5999999999999996
211022,-0.3000000000000007
211023,-0.40000000000000036
211024,-0.39999999999999947
211025,-0.7000000000000002
211026,-0.5999999999999996
211027,-0.5
211028,-0.6000000000000005
211032,-0.20000000000000018
211034,-0.20000000000000018
211035,-0.2999999999999998
211042,-0.20000000000000018
211043,-0.20000000000000018
211045,-0.09999999999999964
211047,-0.20000000000000018
211065,-0.3000000000000007
211066,-1.0
211067,-1.3000000000000007
211068,-0.8999999999999986
211069,-0.5
211070,-0.8000000000000007
211071,-0.5
211072,-0.5999999999999996
211093,-0.8999999999999986
211094,-1.8000000000000007
211095,-3.1999999999999993
211096,-3.6999999999999993
211097,-4.400000000000002
211098,-14.799999999999999
211099,-2.3
211110,-0.20000000000000107
211111,-0.5
211112,-0.5999999999999996
211113,-1.0999999999999996
211114,-1.8000000000000007
211115,-7.799999999999999
211116,-0.4
211117,-0.4
211118,-0.1
211123,-0.1
211151,-0.3
211164,-0.20000000000000107
211165,-1.299999999999999
211184,-0.3999999999999986
211185,-0.20000000000000284
211188,-0.20000000000000284
211190,-0.7999999999999972
211191,-0.8999999999999986
211192,-0.7000000000000028
211193,-0.19999999999999574
211194,-0.20000000000000284
211195,-0.6000000000000014
211209,-0.6000000000000014
211210,-1.6000000000000014
211211,-2.6000000000000014
211212,-2.799999999999997
211213,-2.1999999999999993
211214,-1.6999999999999993
211215,-0.7000000000000028
211216,-0.1999999999999993
211217,-0.1999999999999993
211229,-0.20000000000000284
211230,-0.19999999999999574
211231,-0.4000000000000057
211237,-0.19999999999999574
211238,-0.30000000000000426
211239,-0.3999999999999986
211242,-0.20000000000000284
211243,-0.3999999999999986
211244,-0.5
211245,-0.3999999999999986
211246,-0.6000000000000014
211247,-0.5
211248,-0.8000000000000043
211249,-1.0999999999999943
211259,-0.3999999999999986
211261,-0.19999999999999574
211262,-0.20000000000000284
211263,-0.19999999999999574
211264,-0.5
211265,-0.4000000000000057
211266,-0.3999999999999986
211269,-0.20000000000000284
211270,-0.5
211271,-0.6000000000000014
211272,-1.0999999999999943
211273,-1.5
211274,-2.400000000000002
211275,-2.900000000000002
211276,-3.6999999999999993
211277,-4.099999999999998
211278,-4.100000000000001
211279,-13.0
211280,-1.4
211283,-0.40000000000000013
211284,-0.7
211293,-0.3
211303,-0.1999999999999993
211316,-0.40000000000000213
211317,-0.6999999999999993
211318,-0.6999999999999993
211319,-0.1999999999999993
211328,-0.5
211329,-0.20000000000000284
211339,-0.10000000000000142
211342,-0.7999999999999972
211343,-0.5
211344,-0.6000000000000014
211345,-0.5
211346,-0.3999999999999986
211347,-0.20000000000000284
211352,-0.20000000000000284
211353,-1.2000000000000028
211354,-1.1999999999999957
211355,-0.8999999999999986
211356,-0.7000000000000028
211361,-0.20000000000000284
211364,-0.19999999999999574
211373,-0.09999999999999432
211378,-0.6999999999999957
211379,-1.5
211380,-2.8000000000000043
211381,-1.5999999999999943
211382,-1.3000000000000043
211383,-0.6000000000000014
211384,-0.29999999999999716
211385,-0.6000000000000014
211386,-0.3999999999999986
211393,-0.6000000000000014
211394,-0.29999999999999716
211395,-1.2000000000000028
211396,-1.0999999999999943
211397,-1.1000000000000014
211398,-0.7000000000000028
211399,-0.6000000000000014
211400,-0.5
211401,-0.3999999999999986
211402,-0.6999999999999957
211403,-0.6000000000000014
211404,-0.20000000000000284
211405,-0.5
211407,-0.19999999999999574
211410,-0.3999999999999986
211412,-0.5
211413,-1.5
211414,-2.1000000000000014
211415,-2.1999999999999957
211416,-2.900000000000002
211417,-3.0
211418,-4.300000000000001
211419,-3.8999999999999986
211420,-3.8000000000000007
211421,-3.0
211422,-1.6999999999999993
211423,-1.0999999999999996
211424,-0.20000000000000018
211426,-0.5
211427,-1.1000000000000005
211428,-6.0
211430,-0.1
211475,-0.5
211476,-0.40000000000000213
211481,-0.1999999999999993
211482,-0.6999999999999993
211483,-1.1000000000000014
211484,-2.599999999999998
211485,-2.8000000000000007
211486,-2.4000000000000004
211487,-2.4000000000000004
211488,-8.7
211489,-1.7
211492,-0.1
211502,-0.1
211506,-0.1
211513,-0.5
211521,-0.1
211523,-0.1
211526,-0.3
211528,-0.1
211533,-0.1
211538,-0.1
211546,-0.1
211556,-0.1
211561,-0.1
211604,-0.5
211605,-1.1999999999999957
211606,-1.3999999999999986
211607,-1.2000000000000028
211608,-0.8999999999999986
211609,-0.7000000000000028
211610,-0.7999999999999972
211611,-0.30000000000000426
211614,-0.10000000000000142
211615,-0.3999999999999986
211616,-0.3999999999999986
211617,-0.7000000000000028
211618,-1.0
211619,-0.7000000000000028
211620,-0.19999999999999574
211625,-0.29999999999999716
211626,-0.3999999999999986
211627,-0.7000000000000028
211628,-1.0
211629,-0.6999999999999957
211630,-0.7000000000000028
211631,-0.7999999999999972
211632,-0.9000000000000057
211633,-0.7999999999999972
211634,-0.8999999999999986
211635,-0.5
211636,-0.6000000000000014
211650,-0.10000000000000142
211651,-0.3999999999999986
211652,-0.6000000000000014
211653,-0.30000000000000426
211654,-0.3999999999999986
211655,-0.3999999999999986
211656,-0.29999999999999716
211657,-0.4000000000000057
211658,-0.3999999999999986
211659,-0.3999999999999986
211660,-0.7000000000000028
211661,-1.0999999999999943
211662,-1.3000000000000043
211663,-1.1000000000000014
211664,-0.7999999999999972
211665,-0.10000000000000142
211675,-0.19999999999999574
211676,-0.3999999999999986
211677,-0.6000000000000014
211678,-1.3999999999999986
211679,-2.8000000000000043
211680,-3.0
211681,-2.8999999999999986
211682,-2.6000000000000014
211683,-2.3999999999999986
211684,-1.6999999999999993
211685,-1.3000000000000007
211686,-0.8999999999999986
211687,-0.40000000000000213
211727,-0.7000000000000028
211728,-1.7000000000000028
211729,-2.8999999999999915
211730,-3.6000000000000085
211731,-3.6999999999999957
211732,-2.3999999999999986
211733,-1.2999999999999972
211734,-0.9000000000000057
211735,-0.6999999999999957
211736,-0.8000000000000043
211737,-0.29999999999999716
211738,-0.3999999999999986
211739,-1.3000000000000043
211740,-2.3999999999999986
211741,-2.1000000000000014
211742,-1.0999999999999943
211743,-0.30000000000000426
211744,-0.7999999999999972
211745,-0.30000000000000426
211746,-1.0
211747,-2.1999999999999957
211748,-0.8999999999999986
211749,-0.4000000000000057
211750,-0.5999999999999943
211751,-0.7000000000000028
211752,-0.3999999999999986
211756,-0.4000000000000057
211757,-1.0999999999999943
211758,-1.7000000000000028
211759,-1.2999999999999972
211760,-0.7000000000000028
211761,-0.5
211762,-1.5
211763,-2.3999999999999986
211764,-2.400000000000002
211765,-2.599999999999998
211766,-1.3000000000000007
211767,-0.6000000000000014
211768,-0.8999999999999986
211769,-1.3000000000000007
211770,-0.6000000000000014
211771,-0.1999999999999993
211779,-0.6000000000000014
211780,-1.5
211781,-1.3000000000000007
211782,-0.5
211783,-0.6000000000000014
211799,-0.3999999999999986
211800,-0.20000000000000284
211801,-0.10000000000000142
211802,-0.6000000000000014
211803,-0.5
211804,-1.0
211805,-0.6999999999999957
211822,-0.20000000000000284
211824,-0.3999999999999915
211825,-0.20000000000000284
211835,-0.5999999999999943
211836,-0.6000000000000085
211837,-0.5
211838,-0.8999999999999915
211839,-1.2000000000000028
211840,-0.9000000000000057
211841,-0.6999999999999886
211842,-1.3000000000000114
211843,-4.499999999999993
211844,-4.800000000000004
211845,-3.299999999999997
211846,-2.6000000000000014
211847,-2.1999999999999957
211848,-2.6000000000000014
211849,-3.3999999999999986
211850,-2.200000000000003
211851,-1.7999999999999972
211852,-1.9000000000000057
211853,-1.2999999999999972
211854,-0.8999999999999986
211855,-0.3999999999999986
211865,-0.29999999999999716
211866,-0.4000000000000057
211867,-0.5
211879,-0.8000000000000043
211880,-0.8999999999999986
211881,-0.8999999999999986
211882,-0.7000000000000028
211883,-0.19999999999999574
211887,-0.29999999999999716
211888,-0.3999999999999986
211890,-0.6000000000000014
211891,-1.1000000000000014
211892,-2.200000000000003
211893,-1.7999999999999972
211894,-1.7000000000000028
211895,-1.0999999999999943
211896,-0.8000000000000043
211897,-0.6999999999999957
211898,-0.4000000000000057
211904,-0.19999999999999574
211905,-0.30000000000000426
211906,-0.6000000000000014
211907,-0.19999999999999574
211916,-0.3999999999999986
211917,-0.10000000000000142
211919,-0.6000000000000014
211920,-0.6999999999999957
211921,-1.3000000000000043
211922,-2.5999999999999943
211923,-2.6000000000000014
211924,-2.3999999999999986
211925,-2.400000000000002
211926,-2.1000000000000014
211927,-1.8000000000000007
211928,-2.1999999999999993
211929,-2.3000000000000007
211930,-2.1999999999999993
211931,-2.3999999999999986
211932,-1.700000000000001
211933,-1.299999999999999
211934,-1.6000000000000014
211935,-7.199999999999999
211936,-4.5
211937,-0.5
211940,-0.3
211946,-0.1
211949,-0.3
211966,-0.3
211991,-0.20000000000000284
211992,-0.5999999999999943
211993,-0.20000000000000284
212004,-0.19999999999999574
212005,-0.20000000000000284
212006,-0.29999999999999716
212007,-0.6000000000000014
212008,-0.3999999999999986
212009,-0.10000000000000142
212027,-0.6000000000000014
212028,-0.5
212029,-0.7999999999999972
212030,-0.8999999999999986
212031,-0.8000000000000043
212032,-0.6999999999999957
212033,-0.7000000000000028
212034,-0.7999999999999972
212045,-0.20000000000000284
212046,-0.3999999999999986
212047,-0.10000000000000142
212048,-0.20000000000000284
212060,-1.2999999999999972
212061,-3.9000000000000057
212062,-3.0999999999999943
212063,-2.8000000000000043
212064,-2.1999999999999957
212065,-1.7000000000000028
212066,-0.7000000000000028
212067,-0.19999999999999574
212068,-0.3999999999999986
212069,-1.7000000000000028
212070,-2.3999999999999986
212071,-2.200000000000003
212072,-0.3999999999999986
212073,-0.5
212075,-1.7000000000000028
212079,-0.6000000000000014
212080,-0.19999999999999574
212081,-0.5
212082,-0.7000000000000028
212083,-0.6000000000000014
212084,-0.6999999999999957
212085,-1.9000000000000057
212086,-1.0999999999999943
212087,-0.4000000000000057
212099,-0.19999999999999574
212123,-0.20000000000000284
212124,-0.20000000000000284
212128,-0.19999999999998863
212130,-0.30000000000001137
212131,-0.5999999999999943
212132,-0.7000000000000028
212133,-1.0
212134,-0.8999999999999915
212135,-0.9000000000000057
212136,-0.7000000000000028
212137,-0.7999999999999972
212138,-0.9000000000000057
212139,-0.5999999999999943
212140,-0.9000000000000057
212141,-1.5
212142,-2.1999999999999886
212143,-4.1000000000000085
212144,-5.0
212145,-5.0
212146,-5.199999999999996
212147,-5.300000000000004
212148,-6.0
212149,-5.899999999999999
212150,-6.299999999999997
212151,-6.500000000000002
212152,-13.1
212153,-2.0
212160,-0.7
212208,-0.10000000000000142
212209,-0.7999999999999972
212210,-1.1000000000000014
212211,-1.3000000000000043
212212,-1.5
212213,-1.2999999999999972
212214,-1.2999999999999972
212215,-0.7000000000000028
212216,-0.20000000000000284
212227,-0.3999999999999986
212228,-0.6999999999999957
212229,-0.9000000000000057
212230,-1.5
212231,-2.0999999999999943
212232,-3.3000000000000043
212233,-2.799999999999997
212234,-2.6000000000000014
212235,-3.299999999999997
212236,-2.4000000000000057
212237,-1.8999999999999986
212238,-1.2999999999999972
212239,-0.8999999999999986
212240,-0.9000000000000057
212241,-1.5
212242,-2.0
212243,-1.0999999999999943
212244,-0.8000000000000043
212259,-0.9000000000000057
212260,-1.1999999999999957
212261,-1.3999999999999986
212262,-1.2000000000000028
212263,-1.7999999999999972
212264,-2.6000000000000014
212265,-2.6000000000000014
212266,-3.0
212267,-3.3000000000000007
212268,-5.0
212269,-4.800000000000001
212271,-15.599999999999998
212272,-2.9
212273,-0.9
212276,-0.1
212285,-0.1
212321,-0.3999999999999986
212322,-0.30000000000000426
212323,-0.3999999999999986
212324,-0.3999999999999986
212325,-0.5
212326,-0.6000000000000014
212327,-0.7000000000000028
212328,-0.5999999999999943
212329,-0.5
212330,-0.20000000000000284
212332,-0.5
212339,-0.20000000000000284
212354,-0.5
212355,-0.3999999999999986
212357,-0.20000000000000284
212358,-0.3999999999999986
212359,-0.8999999999999986
212360,-0.9000000000000057
212361,-0.8999999999999986
212362,-1.0
212363,-0.29999999999999716
212369,-0.10000000000000142
212370,-0.6000000000000014
212371,-0.5
212372,-0.7999999999999972
212373,-1.5
212374,-1.6000000000000014
212375,-1.5
212376,-1.1000000000000014
212377,-1.0999999999999943
212378,-1.3000000000000043
212379,-1.8999999999999986
212380,-2.200000000000003
212381,-2.1999999999999957
212382,-2.1000000000000014
212383,-2.1999999999999993
212384,-2.0
212385,-1.9000000000000021
212386,-1.7999999999999972
212387,-1.5
212388,-0.9000000000000021
212389,-1.0
212390,-0.8999999999999986
212391,-1.1000000000000014
212392,-1.3000000000000007
212393,-1.0999999999999979
212394,-1.9000000000000021
212395,-1.3999999999999986
212396,-0.1999999999999993
212411,-0.8999999999999986
212412,-2.200000000000003
212413,-3.0
212414,-4.0
212415,-3.3999999999999986
212416,-2.6000000000000014
212417,-1.7999999999999972
212418,-0.8000000000000007
212427,-0.20000000000000284
212428,-0.3999999999999986
212429,-0.20000000000000284
212430,-0.29999999999999716
212431,-0.3999999999999986
212432,-0.20000000000000284
212434,-0.7000000000000028
212435,-1.0
212436,-0.8999999999999986
212437,-0.8999999999999986
212438,-0.8000000000000007
212439,-0.6999999999999993
212440,-0.5
212446,-0.6000000000000014
212447,-1.1000000000000014
212448,-0.8999999999999986
212449,-1.1000000000000014
212450,-1.8999999999999986
212451,-2.6000000000000014
212452,-2.6999999999999993
212453,-2.3000000000000007
212454,-2.3999999999999986
212455,-1.8000000000000007
212456,-1.5
212457,-0.40000000000000213
212459,-0.1999999999999993
212460,-0.6999999999999993
212462,-2.0
212463,-1.5
212464,-1.5
212465,-1.6999999999999993
212466,-1.4000000000000004
212467,-1.2000000000000002
212468,-0.9000000000000004
212469,-3.5
212470,-0.19999999999999996
212474,-2.0
212475,-1.7
212476,-0.3
212547,-0.19999999999999574
212548,-0.20000000000000284
212549,-0.29999999999999716
212550,-0.4000000000000057
212551,-0.3999999999999986
212552,-0.5
212553,-0.6000000000000014
212554,-0.5999999999999943
212563,-0.9000000000000057
212564,-1.6999999999999957
212565,-2.3999999999999986
212566,-2.6000000000000014
212567,-2.8999999999999986
212568,-2.200000000000003
212569,-2.299999999999997
212570,-2.6000000000000014
212571,-2.6000000000000014
212572,-3.6999999999999993
212573,-4.0
212574,-4.300000000000001
212575,-4.399999999999999
212576,-13.600000000000001
212577,-2.4
212578,-0.1
212580,-0.1
212584,-0.1
212592,-0.19999999999999996
212593,-0.4
212610,-0.1999999999999993
212611,-0.5
212612,-1.0
212613,-0.6999999999999993
212614,-0.40000000000000213
212615,-0.1999999999999993
212616,-0.1999999999999993
212640,-0.19999999999999574
212641,-0.20000000000000284
212649,-2.0
212650,-3.0
212651,-1.3000000000000043
212652,-0.29999999999999716
212654,-0.3999999999999986
212655,-0.3999999999999986
212667,-0.29999999999999716
212668,-1.2000000000000028
212669,-1.6000000000000014
212670,-1.5
212671,-0.6999999999999957
212672,-0.4000000000000057
212673,-0.3999999999999986
212689,-0.30000000000001137
212690,-1.0999999999999943
212691,-1.5
212692,-2.200000000000003
212693,-2.299999999999997
212694,-2.0
212695,-1.5
212696,-1.2999999999999972
212697,-1.3000000000000043
212698,-1.2999999999999972
212699,-1.6000000000000014
212700,-2.299999999999997
212701,-2.4000000000000057
212703,-2.799999999999997
212707,-0.3999999999999986
212708,-0.30000000000000426
212713,-0.10000000000000142
212714,-0.3999999999999986
212715,-0.8999999999999986
212716,-1.1000000000000014
212717,-1.2999999999999972
212718,-1.7000000000000028
212719,-1.7000000000000028
212720,-1.0999999999999943
212721,-0.20000000000000284
212737,-0.20000000000000284
212738,-0.19999999999999574
212740,-0.30000000000000426
212741,-0.5999999999999943
212742,-0.7000000000000028
212743,-0.7999999999999972
212744,-0.7000000000000028
212745,-0.6000000000000014
212746,-0.3999999999999986
212747,-0.7000000000000028
212748,-0.3999999999999986
212749,-0.5
212750,-0.19999999999999574
212751,-0.20000000000000284
212752,-0.3999999999999986
212753,-0.30000000000000426
212754,-0.7999999999999972
212755,-0.20000000000000284
212766,-1.2999999999999972
212767,-1.8999999999999986
212768,-1.8000000000000043
212769,-1.5
212770,-1.1000000000000014
212771,-1.0999999999999943
212772,-1.3000000000000043
212773,-1.1000000000000014
212774,-1.0999999999999943
212775,-1.2000000000000028
212776,-0.7000000000000028
212787,-0.3999999999999986
212788,-1.6000000000000014
212789,-2.200000000000003
212790,-1.6999999999999957
212791,-2.1000000000000014
212792,-4.399999999999999
212793,-6.899999999999999
212794,-7.900000000000002
212795,-5.199999999999999
212796,-1.9000000000000021
212804,-1.1999999999999993
212805,-3.8000000000000007
212806,-5.099999999999998
212807,-6.100000000000001
212808,-12.3
212809,-1.8000000000000003
212810,-0.8
212815,-2.0
212816,-1.1
212817,-1.1
212822,-0.3
212830,-0.1
212868,-0.20000000000000284
212869,-0.19999999999999574
212872,-0.20000000000000284
212877,-0.20000000000000284
212878,-0.8999999999999986
212879,-1.1000000000000014
212880,-1.0
212881,-0.29999999999999716
212888,-1.5
212889,-1.2999999999999972
212890,-0.7000000000000028
212894,-0.8999999999999986
212895,-2.3999999999999986
212896,-3.0
212897,-2.6000000000000014
212898,-1.7999999999999972
212899,-1.3000000000000043
212900,-0.5999999999999979
212911,-0.20000000000000284
212912,-0.10000000000000142
212926,-0.29999999999999716
212927,-0.3999999999999986
212928,-0.7000000000000028
212929,-0.7999999999999972
212930,-0.8999999999999986
212931,-0.9000000000000057
212949,-0.20000000000000284
212950,-0.5
212951,-1.1000000000000085
212952,-0.7999999999999972
212953,-0.7000000000000028
212954,-0.3999999999999915
212959,-0.5999999999999943
212960,-0.9000000000000057
212961,-0.20000000000000284
212965,-1.0
212966,-0.6999999999999886
212967,-1.1000000000000085
212968,-0.19999999999999574
212970,-0.19999999999999574
212971,-0.8999999999999986
212972,-0.20000000000000284
212977,-0.5
212978,-1.0
212979,-1.1000000000000014
212980,-1.1000000000000014
212981,-0.6999999999999957
212982,-0.3999999999999986
212999,-0.9000000000000057
213000,-1.2000000000000028
213001,-2.1999999999999957
213002,-2.3999999999999986
213003,-2.0
213004,-1.1000000000000014
213005,-1.0
213006,-1.6000000000000014
213007,-1.6999999999999957
213008,-0.7000000000000028
213022,-0.20000000000000284
213023,-1.0999999999999943
213024,-1.3000000000000114
213025,-1.5999999999999943
213026,-1.7000000000000028
213027,-0.7000000000000028
213034,-1.7000000000000028
213041,-0.8999999999999915
213042,-0.9000000000000057
213043,-0.8999999999999915
213047,-0.20000000000000284
213048,-0.4000000000000057
213049,-0.8999999999999915
213050,-1.3000000000000114
213051,-2.1999999999999957
213052,-1.8999999999999986
213053,-1.1000000000000014
213054,-0.6000000000000014
213068,-0.6000000000000085
213069,-1.0999999999999943
213070,-1.5999999999999943
213071,-1.9000000000000057
213072,-1.5
213073,-1.0999999999999943
213074,-0.7000000000000028
213075,-0.6000000000000085
213076,-0.19999999999998863
213085,-0.4000000000000057
213086,-0.7000000000000028
213087,-0.5999999999999943
213088,-0.7000000000000028
213089,-0.7000000000000028
213090,-0.3999999999999915
213091,-0.4000000000000057
213092,-0.4000000000000057
213093,-0.09999999999999432
213096,-0.4000000000000057
213097,-1.5
213098,-0.6999999999999886
213099,-0.8000000000000114
213100,-1.7999999999999972
213101,-3.0
213102,-3.0
213103,-2.1999999999999957
213104,-2.3999999999999986
213105,-2.6000000000000014
213106,-2.8999999999999986
213107,-3.700000000000003
213108,-4.5
213109,-5.700000000000003
213110,-6.4999999999999964
213111,-6.5
213112,-15.200000000000001
213113,-2.8
213114,-3.3
213115,-0.5
213117,-0.1
213119,-0.1
213123,-0.1
213132,-0.3
213141,-0.1
213179,-0.3
213185,-0.1
213189,-0.1
213203,-0.5
213204,-1.5
213205,-1.299999999999999
213206,-0.40000000000000036
213207,-0.20000000000000107
213209,-0.8999999999999986
213210,-0.7000000000000011
213211,-0.9000000000000004
213212,-1.6999999999999993
213220,-0.09999999999999964
213222,-0.40000000000000036
213223,-0.5999999999999996
213224,-0.5
213228,-0.9000000000000004
213229,-0.6999999999999993
213230,-0.40000000000000036
213231,-0.6999999999999993
213232,-1.0
213233,-0.5
213236,-1.0
213237,-1.299999999999999
213238,-1.4000000000000004
213239,-6.0
213240,-1.4
213243,-0.1
213263,-0.1
213292,-0.20000000000000018
213293,-2.0
213294,-1.3
213295,-0.7
213299,-0.1
213321,-0.1
213327,-0.19999999999999998
213331,-0.2
213340,-0.1999999999999993
213341,-1.5
213342,-2.200000000000001
213343,-2.0999999999999996
213344,-0.9000000000000004
213347,-0.6999999999999993
213348,-1.5000000000000009
213349,-4.1
213352,-0.1999999999999993
213353,-2.6000000000000005
213354,-1.5
213358,-1.4
213360,-0.1
213372,-1.0
213373,-6.1000000000000005
213374,-2.4000000000000004
213379,-0.8999999999999999
213381,-0.40000000000000013
213385,-0.20000000000000018
213394,-0.6999999999999993
213395,-1.5
213396,-2.1999999999999993
213397,-8.9
213398,-0.8
213402,-0.5
213404,-0.2
213405,-0.3
213407,-0.3
213411,-0.1
213492,-0.1999999999999993
