,acceleration,SPEED,Frequency
1233,-0.7,17.0,0.00032089483817731733
1234,-0.7,18.0,0.0004669898179082455
1235,-0.7,19.0,0.0003714496991985769
1236,-0.7,20.0,0.0004369996461159728
1237,-0.7,21.0,0.0003637379407377068
1238,-0.7,22.0,0.00039544183663239505
1239,-0.7,23.0,0.0002711968392072655
1240,-0.7,24.0,0.000444711404576843
1241,-0.7,25.0,0.00039415654355558335
1242,-0.7,26.0,0.00041043692252853135
1243,-0.7,27.0,0.00030589975228118097
1244,-0.7,28.0,0.0003727349922753886
1245,-0.7,29.0,0.0003213232692029212
1246,-0.7,30.0,0.0003487428548415705
1247,-0.7,31.0,0.0002806223217705512
1248,-0.7,32.0,0.0002639135117719993
1249,-0.7,33.0,0.00019407925459856442
1250,-0.7,34.0,0.0002887625112570252
1251,-0.7,35.0,0.0001953645476753761
1252,-0.7,36.0,0.00024334882254301233
1253,-0.7,37.0,0.00018122632383044755
1254,-0.7,38.0,0.00019707827177779168
1255,-0.7,39.0,0.00014738027280773987
1256,-0.7,40.0,0.00015337830716619438
1257,-0.7,41.0,0.0001259587215275451
1258,-0.7,42.0,0.00013838322127005808
1259,-0.7,43.0,7.668915358309719e-05
1260,-0.7,44.0,0.00011653323896425942
1261,-0.7,45.0,7.411856742947382e-05
1262,-0.7,46.0,8.354404999275951e-05
1263,-0.7,47.0,6.383622281498035e-05
1264,-0.7,48.0,6.597837794299982e-05
1265,-0.7,49.0,5.526760230290245e-05
1266,-0.7,50.0,4.7984274867636234e-05
1267,-0.7,51.0,3.8558792304350545e-05
1268,-0.7,52.0,4.155780948357781e-05
1269,-0.7,53.0,2.7848016664253173e-05
1270,-0.7,54.0,3.1703895894688227e-05
1271,-0.7,55.0,1.9707827177779166e-05
1272,-0.7,56.0,2.9561740766668753e-05
1273,-0.7,57.0,2.1849982305798643e-05
1274,-0.7,58.0,2.9561740766668753e-05
1275,-0.7,59.0,1.6708809998551905e-05
1276,-0.7,60.0,1.4566654870532428e-05
1277,-0.7,61.0,1.4995085896136323e-05
1278,-0.7,62.0,1.0710775640097375e-05
1279,-0.7,63.0,4.28431025603895e-06
1280,-0.7,64.0,5.998034358454529e-06
1281,-0.7,65.0,5.569603332850634e-06
1282,-0.7,66.0,5.998034358454529e-06
1283,-0.7,67.0,4.7127412816428446e-06
1284,-0.7,68.0,4.7127412816428446e-06
1285,-0.7,69.0,3.4274482048311595e-06
1286,-0.7,70.0,1.2852930768116849e-06
1287,-0.7,71.0,2.9990171792272646e-06
1288,-0.7,72.0,1.7137241024155797e-06
1289,-0.7,73.0,1.2852930768116849e-06
1290,-0.7,74.0,2.5705861536233697e-06
1291,-0.7,75.0,2.5705861536233697e-06
1292,-0.7,76.0,2.142155128019475e-06
1293,-0.7,77.0,1.2852930768116849e-06
1294,-0.7,78.0,1.2852930768116849e-06
1295,-0.7,79.0,8.568620512077899e-07
1296,-0.7,80.0,1.2852930768116849e-06
1297,-0.7,81.0,4.2843102560389494e-07
1298,-0.7,82.0,4.2843102560389494e-07
1299,-0.7,88.0,4.2843102560389494e-07
1300,-0.6,1.0,0.00018251161690725925
1301,-0.6,2.0,0.00020607532331547347
1302,-0.6,3.0,7.154798127585046e-05
1303,-0.6,4.0,5.3125447174882976e-05
1304,-0.6,5.0,2.3563706408214223e-05
1305,-0.6,6.0,1.4566654870532428e-05
1306,-0.6,7.0,2.2278413331402537e-05
1307,-0.6,8.0,0.0002887625112570252
1308,-0.6,9.0,0.0003903006643251483
1309,-0.6,10.0,0.00047984274867636235
1310,-0.6,11.0,0.00039672712970920674
1311,-0.6,12.0,0.0004215761291942326
1312,-0.6,13.0,0.00031018406253721995
1313,-0.6,14.0,0.00046870354201066107
1314,-0.6,15.0,0.0003663085268913302
1315,-0.6,16.0,0.00047084569713868056
1316,-0.6,17.0,0.0003825889058642782
1317,-0.6,18.0,0.00047898588662515456
1318,-0.6,19.0,0.00041300750868215473
1319,-0.6,20.0,0.00047213099021549225
1320,-0.6,21.0,0.00039501340560679115
1321,-0.6,22.0,0.0004464251286792585
1322,-0.6,23.0,0.00031275464869084333
1323,-0.6,24.0,0.00046184864560099877
1324,-0.6,25.0,0.000383445767915486
1325,-0.6,26.0,0.0004417123873976157
1326,-0.6,27.0,0.0003735918543265964
1327,-0.6,28.0,0.0004357143530391612
1328,-0.6,29.0,0.0003534555961232133
1329,-0.6,30.0,0.00038687321612031715
1330,-0.6,31.0,0.00031275464869084333
1331,-0.6,32.0,0.0003650232338145185
1332,-0.6,33.0,0.00024206352946620064
1333,-0.6,34.0,0.0003324624758686225
1334,-0.6,35.0,0.0002776233045913239
1335,-0.6,36.0,0.00030418602817876544
1336,-0.6,37.0,0.000212073357673928
1337,-0.6,38.0,0.0002737674253608889
1338,-0.6,39.0,0.00017394299639518135
1339,-0.6,40.0,0.00023178118485170718
1340,-0.6,41.0,0.00016280378972948007
1341,-0.6,42.0,0.00018251161690725925
1342,-0.6,43.0,0.0001109636356314088
1343,-0.6,44.0,0.00016280378972948007
1344,-0.6,45.0,0.00012253127332271396
1345,-0.6,46.0,0.0001276724456299607
1346,-0.6,47.0,0.00010625089434976595
1347,-0.6,48.0,9.639698076087637e-05
1348,-0.6,49.0,7.626072255749331e-05
1349,-0.6,50.0,7.925973973672056e-05
1350,-0.6,51.0,6.212249871256477e-05
1351,-0.6,52.0,6.383622281498035e-05
1352,-0.6,53.0,3.8558792304350545e-05
1353,-0.6,54.0,5.569603332850635e-05
1354,-0.6,55.0,3.898722332995444e-05
1355,-0.6,56.0,3.5988206150727174e-05
1356,-0.6,57.0,2.7419585638649276e-05
1357,-0.6,58.0,3.2132326920292124e-05
1358,-0.6,59.0,2.0993120254590852e-05
1359,-0.6,60.0,2.9561740766668753e-05
1360,-0.6,61.0,1.6280378972948007e-05
1361,-0.6,62.0,2.3992137433818117e-05
1362,-0.6,63.0,9.425482563285689e-06
1363,-0.6,64.0,1.9279396152175272e-05
1364,-0.6,65.0,9.425482563285689e-06
1365,-0.6,66.0,1.1139206665701269e-05
1366,-0.6,67.0,8.5686205120779e-06
1367,-0.6,68.0,7.283327435266214e-06
1368,-0.6,69.0,3.4274482048311595e-06
1369,-0.6,70.0,5.998034358454529e-06
1370,-0.6,71.0,3.4274482048311595e-06
1371,-0.6,72.0,4.7127412816428446e-06
1372,-0.6,73.0,8.568620512077899e-07
1373,-0.6,74.0,3.4274482048311595e-06
1374,-0.6,75.0,2.142155128019475e-06
1375,-0.6,76.0,3.4274482048311595e-06
1376,-0.6,77.0,4.2843102560389494e-07
1377,-0.6,78.0,2.142155128019475e-06
1378,-0.6,79.0,1.7137241024155797e-06
1379,-0.6,80.0,4.2843102560389494e-07
1380,-0.6,82.0,8.568620512077899e-07
1381,-0.6,85.0,4.2843102560389494e-07
1382,-0.6,86.0,1.7137241024155797e-06
1383,-0.6,87.0,4.2843102560389494e-07
1384,-0.6,89.0,4.2843102560389494e-07
1385,-0.6,91.0,1.2852930768116849e-06
1386,-0.6,94.0,4.2843102560389494e-07
1387,-0.6,95.0,8.568620512077899e-07
1388,-0.6,99.0,4.2843102560389494e-07
1389,-0.6,100.0,4.2843102560389494e-07
1390,-0.5,1.0,0.0002669125289512266
1391,-0.5,2.0,0.0002129302197251358
1392,-0.5,3.0,8.654306717198678e-05
1393,-0.5,4.0,5.9123481533337506e-05
1394,-0.5,5.0,3.127546486908433e-05
1395,-0.5,6.0,2.613429256183759e-05
1396,-0.5,7.0,0.00015894791049904502
1397,-0.5,8.0,0.0004926956794444792
1398,-0.5,9.0,0.00040529575022128463
1399,-0.5,10.0,0.00038858694022273274
1400,-0.5,11.0,0.0003478859927903627
1401,-0.5,12.0,0.000460991783549791
1402,-0.5,13.0,0.00033631835509905753
1403,-0.5,14.0,0.0004532800250889209
1404,-0.5,15.0,0.00031960954510050564
1405,-0.5,16.0,0.0004836986279067974
1406,-0.5,17.0,0.00038387419894108987
1407,-0.5,18.0,0.0005393946612353037
1408,-0.5,19.0,0.00040358202611886904
1409,-0.5,20.0,0.0004310016117575183
1410,-0.5,21.0,0.0003825889058642782
1411,-0.5,22.0,0.00047170255918988835
1412,-0.5,23.0,0.0003680222509937458
1413,-0.5,24.0,0.0004387133702183884
1414,-0.5,25.0,0.00029218995946185636
1415,-0.5,26.0,0.00045499374919133646
1416,-0.5,27.0,0.0003414595274063043
1417,-0.5,28.0,0.00047770059354834286
1418,-0.5,29.0,0.0003830173368898821
1419,-0.5,30.0,0.00038430262996669377
1420,-0.5,31.0,0.0003234654243309407
1421,-0.5,32.0,0.00037659087150582367
1422,-0.5,33.0,0.0002981879938203109
1423,-0.5,34.0,0.0003581683374048562
1424,-0.5,35.0,0.00023178118485170718
1425,-0.5,36.0,0.00031661052792127835
1426,-0.5,37.0,0.0002746242874120967
1427,-0.5,38.0,0.00033546149304784973
1428,-0.5,39.0,0.0002566301843367331
1429,-0.5,40.0,0.00024334882254301233
1430,-0.5,41.0,0.0001855106340864865
1431,-0.5,42.0,0.00022621158151885654
1432,-0.5,43.0,0.00018036946177923979
1433,-0.5,44.0,0.00019365082357296052
1434,-0.5,45.0,0.00015252144511498662
1435,-0.5,46.0,0.00014866556588455154
1436,-0.5,47.0,0.00010153815306812311
1437,-0.5,48.0,0.0001349557730652269
1438,-0.5,49.0,0.00012338813537392175
1439,-0.5,50.0,0.00010667932537536985
1440,-0.5,51.0,6.72636710198115e-05
1441,-0.5,52.0,8.611463614638288e-05
1442,-0.5,53.0,6.169406768696088e-05
1443,-0.5,54.0,5.783818845652582e-05
1444,-0.5,55.0,5.483917127729855e-05
1445,-0.5,56.0,5.783818845652582e-05
1446,-0.5,57.0,3.7701930253142757e-05
1447,-0.5,58.0,5.441074025169466e-05
1448,-0.5,59.0,3.084703384348044e-05
1449,-0.5,60.0,4.7555843842032336e-05
1450,-0.5,61.0,2.0564689228986958e-05
1451,-0.5,62.0,3.1703895894688227e-05
1452,-0.5,63.0,1.7994103075363587e-05
1453,-0.5,64.0,2.870487871546096e-05
1454,-0.5,65.0,1.6280378972948007e-05
1455,-0.5,66.0,1.5851947947344113e-05
1456,-0.5,67.0,1.0710775640097375e-05
1457,-0.5,68.0,1.8422534100967484e-05
1458,-0.5,69.0,1.0282344614493479e-05
1459,-0.5,70.0,8.5686205120779e-06
1460,-0.5,71.0,6.854896409662319e-06
1461,-0.5,72.0,8.997051537681793e-06
1462,-0.5,73.0,3.4274482048311595e-06
1463,-0.5,74.0,7.71175846087011e-06
1464,-0.5,75.0,1.7137241024155797e-06
1465,-0.5,76.0,2.142155128019475e-06
1466,-0.5,77.0,2.9990171792272646e-06
1467,-0.5,78.0,2.5705861536233697e-06
1468,-0.5,79.0,2.9990171792272646e-06
1469,-0.5,80.0,2.142155128019475e-06
1470,-0.5,81.0,2.142155128019475e-06
1471,-0.5,82.0,8.568620512077899e-07
1472,-0.5,83.0,2.142155128019475e-06
1473,-0.5,84.0,4.2843102560389494e-07
1474,-0.5,85.0,8.568620512077899e-07
1475,-0.5,88.0,4.2843102560389494e-07
1476,-0.5,89.0,4.2843102560389494e-07
1477,-0.5,92.0,4.2843102560389494e-07
1478,-0.5,93.0,4.2843102560389494e-07
1479,-0.5,94.0,4.2843102560389494e-07
1480,-0.5,99.0,4.2843102560389494e-07
1481,-0.4,1.0,0.0010402305301662569
1482,-0.4,2.0,0.0003581683374048562
1483,-0.4,3.0,0.0001259587215275451
1484,-0.4,4.0,9.29695325560452e-05
1485,-0.4,5.0,5.012642999565571e-05
1486,-0.4,6.0,0.000269054684079246
1487,-0.4,7.0,0.0005968044186662256
1488,-0.4,8.0,0.0007154798127585046
1489,-0.4,9.0,0.0005976612807174334
1490,-0.4,10.0,0.0007223347091681669
1491,-0.4,11.0,0.0006430749694314463
1492,-0.4,12.0,0.0007651778117285564
1493,-0.4,13.0,0.0004515663009865053
1494,-0.4,14.0,0.0007994522937768679
1495,-0.4,15.0,0.0007030553130159917
1496,-0.4,16.0,0.0007604650704469136
1497,-0.4,17.0,0.0006734935722493228
1498,-0.4,18.0,0.0007484690017300045
1499,-0.4,19.0,0.0006207965561000438
1500,-0.4,20.0,0.0007441846914739655
1501,-0.4,21.0,0.0006387906591754074
1502,-0.4,22.0,0.000738186657115511
1503,-0.4,23.0,0.0004451398356024469
1504,-0.4,24.0,0.0007360445019874915
1505,-0.4,25.0,0.0005998034358454529
1506,-0.4,26.0,0.000730046467629037
1507,-0.4,27.0,0.0005826661948212971
1508,-0.4,28.0,0.0006799200376333813
1509,-0.4,29.0,0.0005775250225140504
1510,-0.4,30.0,0.0007163366748097124
1511,-0.4,31.0,0.0006066583322551153
1512,-0.4,32.0,0.0006764925894285501
1513,-0.4,33.0,0.00041814868098940145
1514,-0.4,34.0,0.0006447886935338619
1515,-0.4,35.0,0.0005239711443135635
1516,-0.4,36.0,0.0006259377284072906
1517,-0.4,37.0,0.0005252564373903752
1518,-0.4,38.0,0.0005719554191811998
1519,-0.4,39.0,0.000448567283807278
1520,-0.4,40.0,0.0005214005581599401
1521,-0.4,41.0,0.0004489957148328819
1522,-0.4,42.0,0.0005158309548270896
1523,-0.4,43.0,0.0002746242874120967
1524,-0.4,44.0,0.0004511378699609014
1525,-0.4,45.0,0.00034317325150871983
1526,-0.4,46.0,0.0003808751817618626
1527,-0.4,47.0,0.0003226085622797329
1528,-0.4,48.0,0.00029090466638504467
1529,-0.4,49.0,0.0002467762707478435
1530,-0.4,50.0,0.000269054684079246
1531,-0.4,51.0,0.0002279253056212721
1532,-0.4,52.0,0.00023092432280049938
1533,-0.4,53.0,0.0001281008766555646
1534,-0.4,54.0,0.00020564689228986957
1535,-0.4,55.0,0.00014823713485894764
1536,-0.4,56.0,0.00014909399691015544
1537,-0.4,57.0,0.0001259587215275451
1538,-0.4,58.0,0.00012124598024590227
1539,-0.4,59.0,0.00010368030819614258
1540,-0.4,60.0,0.0001105352046058049
1541,-0.4,61.0,7.883130871111667e-05
1542,-0.4,62.0,0.00010625089434976595
1543,-0.4,63.0,5.269701614927908e-05
1544,-0.4,64.0,7.283327435266214e-05
1545,-0.4,65.0,4.7555843842032336e-05
1546,-0.4,66.0,5.09832920468635e-05
1547,-0.4,67.0,4.027251640676613e-05
1548,-0.4,68.0,4.1986240509181704e-05
1549,-0.4,69.0,2.6991154613045382e-05
1550,-0.4,70.0,3.127546486908433e-05
1551,-0.4,71.0,1.8422534100967484e-05
1552,-0.4,72.0,2.484899948502591e-05
1553,-0.4,73.0,1.6280378972948007e-05
1554,-0.4,74.0,2.0993120254590852e-05
1555,-0.4,75.0,1.3281361793720744e-05
1556,-0.4,76.0,1.1996068716909058e-05
1557,-0.4,77.0,8.140189486474004e-06
1558,-0.4,78.0,1.2424499742512954e-05
1559,-0.4,79.0,1.2424499742512954e-05
1560,-0.4,80.0,9.425482563285689e-06
1561,-0.4,81.0,7.283327435266214e-06
1562,-0.4,82.0,7.283327435266214e-06
1563,-0.4,83.0,4.28431025603895e-06
1564,-0.4,84.0,4.28431025603895e-06
1565,-0.4,85.0,3.855879230435055e-06
1566,-0.4,86.0,8.568620512077899e-07
1567,-0.4,87.0,1.2852930768116849e-06
1568,-0.4,88.0,2.142155128019475e-06
1569,-0.4,89.0,8.568620512077899e-07
1570,-0.4,90.0,8.568620512077899e-07
1571,-0.4,91.0,8.568620512077899e-07
1572,-0.4,92.0,1.7137241024155797e-06
1573,-0.4,93.0,2.142155128019475e-06
1574,-0.4,94.0,1.7137241024155797e-06
1575,-0.4,95.0,8.568620512077899e-07
1576,-0.4,96.0,2.9990171792272646e-06
1577,-0.4,97.0,1.7137241024155797e-06
1578,-0.4,98.0,1.7137241024155797e-06
1579,-0.4,99.0,4.2843102560389494e-07
1580,-0.4,100.0,1.7137241024155797e-06
1581,-0.4,101.0,1.2852930768116849e-06
1582,-0.4,102.0,1.7137241024155797e-06
1583,-0.4,103.0,1.2852930768116849e-06
1584,-0.4,104.0,1.2852930768116849e-06
1585,-0.4,105.0,4.2843102560389494e-07
1586,-0.4,106.0,4.2843102560389494e-07
1587,-0.4,109.0,8.568620512077899e-07
1588,-0.4,110.0,4.2843102560389494e-07
1589,-0.4,111.0,4.2843102560389494e-07
1590,-0.3,1.0,0.001043657978371088
1591,-0.3,2.0,0.0004172918189381937
1592,-0.3,3.0,0.00012210284229711006
1593,-0.3,4.0,9.039894640242183e-05
1594,-0.3,5.0,0.00019922042690581116
1595,-0.3,6.0,0.0005745260053348231
1596,-0.3,7.0,0.0005809524707188815
1597,-0.3,8.0,0.0006722082791725112
1598,-0.3,9.0,0.0006752072963517384
1599,-0.3,10.0,0.0007356160709618877
1600,-0.3,11.0,0.0007013415889135761
1601,-0.3,12.0,0.0007865993630087511
1602,-0.3,13.0,0.00048755450713723245
1603,-0.3,14.0,0.0008812826196672119
1604,-0.3,15.0,0.0005685279709763686
1605,-0.3,16.0,0.0006872033650686475
1606,-0.3,17.0,0.0004742731453435117
1607,-0.3,18.0,0.0005959475566150178
1608,-0.3,19.0,0.000681205330710193
1609,-0.3,20.0,0.0005188299720063167
1610,-0.3,21.0,0.0006117995045623619
1611,-0.3,22.0,0.000579238746616466
1612,-0.3,23.0,0.00041857711201500534
1613,-0.3,24.0,0.0007501827258324201
1614,-0.3,25.0,0.0004597064904729793
1615,-0.3,26.0,0.000705197468144011
1616,-0.3,27.0,0.00046913197303626497
1617,-0.3,28.0,0.000607943625331927
1618,-0.3,29.0,0.0007189072609633358
1619,-0.3,30.0,0.0005680995399507647
1620,-0.3,31.0,0.0006032308840502841
1621,-0.3,32.0,0.0005248280063647713
1622,-0.3,33.0,0.0004468535597048624
1623,-0.3,34.0,0.0005672426778995569
1624,-0.3,35.0,0.0006426465384058425
1625,-0.3,36.0,0.0005389662302096998
1626,-0.3,37.0,0.00038773007817152495
1627,-0.3,38.0,0.0006383622281498035
1628,-0.3,39.0,0.0005269701614927908
1629,-0.3,40.0,0.0006876317960942514
1630,-0.3,41.0,0.000460991783549791
1631,-0.3,42.0,0.0004978368517517259
1632,-0.3,43.0,0.0003298918897149991
1633,-0.3,44.0,0.0004340006289367456
1634,-0.3,45.0,0.00041300750868215473
1635,-0.3,46.0,0.0004237182843222521
1636,-0.3,47.0,0.00029090466638504467
1637,-0.3,48.0,0.00042843102560389493
1638,-0.3,49.0,0.00030761347638359656
1639,-0.3,50.0,0.0003555977512512328
1640,-0.3,51.0,0.0002699115461304538
1641,-0.3,52.0,0.00029218995946185636
1642,-0.3,53.0,0.00021035963357151242
1643,-0.3,54.0,0.00021592923690436306
1644,-0.3,55.0,0.0002206419781860059
1645,-0.3,56.0,0.00020436159921305788
1646,-0.3,57.0,0.00011696166998986332
1647,-0.3,58.0,0.00019750670280339557
1648,-0.3,59.0,0.00014266753152609703
1649,-0.3,60.0,0.0001688018240879346
1650,-0.3,61.0,0.00011567637691305164
1651,-0.3,62.0,0.00012467342845073342
1652,-0.3,63.0,7.411856742947382e-05
1653,-0.3,64.0,0.00011824696306667501
1654,-0.3,65.0,0.00012424499742512955
1655,-0.3,66.0,9.682541178648026e-05
1656,-0.3,67.0,8.44009120439673e-05
1657,-0.3,68.0,8.397248101836341e-05
1658,-0.3,69.0,5.012642999565571e-05
1659,-0.3,70.0,8.397248101836341e-05
1660,-0.3,71.0,5.6981326405318026e-05
1661,-0.3,72.0,5.09832920468635e-05
1662,-0.3,73.0,3.727349922753886e-05
1663,-0.3,74.0,3.5131344099519386e-05
1664,-0.3,75.0,3.641663717633107e-05
1665,-0.3,76.0,2.9133309741064856e-05
1666,-0.3,77.0,2.484899948502591e-05
1667,-0.3,78.0,2.442056845942201e-05
1668,-0.3,79.0,1.4138223844928534e-05
1669,-0.3,80.0,2.442056845942201e-05
1670,-0.3,81.0,1.3281361793720744e-05
1671,-0.3,82.0,1.8422534100967484e-05
1672,-0.3,83.0,1.0282344614493479e-05
1673,-0.3,84.0,9.425482563285689e-06
1674,-0.3,85.0,6.426465384058424e-06
1675,-0.3,86.0,6.854896409662319e-06
1676,-0.3,87.0,4.28431025603895e-06
1677,-0.3,88.0,3.855879230435055e-06
1678,-0.3,89.0,8.568620512077899e-07
1679,-0.3,90.0,2.142155128019475e-06
1680,-0.3,91.0,1.2852930768116849e-06
1681,-0.3,92.0,8.568620512077899e-07
1682,-0.3,93.0,2.142155128019475e-06
1683,-0.3,94.0,2.5705861536233697e-06
1684,-0.3,95.0,1.2852930768116849e-06
1685,-0.3,96.0,4.2843102560389494e-07
1686,-0.3,97.0,2.9990171792272646e-06
1687,-0.3,98.0,1.7137241024155797e-06
1688,-0.3,99.0,3.4274482048311595e-06
1689,-0.3,100.0,2.142155128019475e-06
1690,-0.3,101.0,4.2843102560389494e-07
1691,-0.3,102.0,1.7137241024155797e-06
1692,-0.3,103.0,1.7137241024155797e-06
1693,-0.3,104.0,1.2852930768116849e-06
1694,-0.3,105.0,1.7137241024155797e-06
1695,-0.3,106.0,4.2843102560389494e-07
1696,-0.3,107.0,4.2843102560389494e-07
1697,-0.3,108.0,4.2843102560389494e-07
1698,-0.3,109.0,4.2843102560389494e-07
1699,-0.3,110.0,4.2843102560389494e-07
1700,-0.3,111.0,8.568620512077899e-07
1701,-0.3,112.0,4.2843102560389494e-07
1702,-0.3,113.0,4.2843102560389494e-07
1703,-0.2,1.0,0.0015033644688440674
1704,-0.2,2.0,0.0009635413765831598
1705,-0.2,3.0,0.00023820765023576559
1706,-0.2,4.0,0.0003680222509937458
1707,-0.2,5.0,0.0004597064904729793
1708,-0.2,6.0,0.0008384395171068224
1709,-0.2,7.0,0.0005899495222565634
1710,-0.2,8.0,0.0008855669299232509
1711,-0.2,9.0,0.0007514680189092317
1712,-0.2,10.0,0.0008555767581309782
1713,-0.2,11.0,0.000595519125589414
1714,-0.2,12.0,0.0008465797065932964
1715,-0.2,13.0,0.0006760641584029462
1716,-0.2,14.0,0.0008744277232575495
1717,-0.2,15.0,0.0007510395878836278
1718,-0.2,16.0,0.0008954208435121404
1719,-0.2,17.0,0.0008311561896715562
1720,-0.2,18.0,0.0011811843375899385
1721,-0.2,19.0,0.0008452944135164847
1722,-0.2,20.0,0.00121545881963825
1723,-0.2,21.0,0.0007214778471169591
1724,-0.2,22.0,0.0010877863740082893
1725,-0.2,23.0,0.0008782836024879846
1726,-0.2,24.0,0.0010599383573440362
1727,-0.2,25.0,0.0010119540824763999
1728,-0.2,26.0,0.0010612236504208479
1729,-0.2,27.0,0.0009656835317111793
1730,-0.2,28.0,0.0012544460429682045
1731,-0.2,29.0,0.0009018473088961989
1732,-0.2,30.0,0.001370979281932464
1733,-0.2,31.0,0.0008842816368464392
1734,-0.2,32.0,0.0013731214370604832
1735,-0.2,33.0,0.000983249203760939
1736,-0.2,34.0,0.0015513487437117037
1737,-0.2,35.0,0.0010016717378619063
1738,-0.2,36.0,0.001440385108080295
1739,-0.2,37.0,0.0012017490268189253
1740,-0.2,38.0,0.001554347760890931
1741,-0.2,39.0,0.00137055085090686
1742,-0.2,40.0,0.0013127126624503341
1743,-0.2,41.0,0.001035946219910218
1744,-0.2,42.0,0.0013568410580875353
1745,-0.2,43.0,0.0009811070486329195
1746,-0.2,44.0,0.0014133939534672494
1747,-0.2,45.0,0.0008705718440271146
1748,-0.2,46.0,0.001113492235544523
1749,-0.2,47.0,0.0008410101032604458
1750,-0.2,48.0,0.0010732197191377568
1751,-0.2,49.0,0.0009365502219701144
1752,-0.2,50.0,0.0008979914296657638
1753,-0.2,51.0,0.0006409328143034269
1754,-0.2,52.0,0.000807592483263342
1755,-0.2,53.0,0.0005912348153333751
1756,-0.2,54.0,0.0007981670007000563
1757,-0.2,55.0,0.00046142021457539487
1758,-0.2,56.0,0.0006717798481469073
1759,-0.2,57.0,0.000448567283807278
1760,-0.2,58.0,0.0005693848330275764
1761,-0.2,59.0,0.00046227707662660267
1762,-0.2,60.0,0.00040358202611886904
1763,-0.2,61.0,0.00031532523484446666
1764,-0.2,62.0,0.0003581683374048562
1765,-0.2,63.0,0.00024334882254301233
1766,-0.2,64.0,0.0003324624758686225
1767,-0.2,65.0,0.00015209301408938272
1768,-0.2,66.0,0.00022578315049325264
1769,-0.2,67.0,0.00014138223844928534
1770,-0.2,68.0,0.00018508220306088263
1771,-0.2,69.0,0.00018379690998407094
1772,-0.2,70.0,0.00013152832486039575
1773,-0.2,71.0,0.00010153815306812311
1774,-0.2,72.0,0.00010239501511933089
1775,-0.2,73.0,7.754601563430499e-05
1776,-0.2,74.0,9.554011870966857e-05
1777,-0.2,75.0,4.327153358599339e-05
1778,-0.2,76.0,6.212249871256477e-05
1779,-0.2,77.0,4.7984274867636234e-05
1780,-0.2,78.0,5.483917127729855e-05
1781,-0.2,79.0,4.669898179082455e-05
1782,-0.2,80.0,2.6562723587441488e-05
1783,-0.2,81.0,2.8276447689857067e-05
1784,-0.2,82.0,3.041860281787654e-05
1785,-0.2,83.0,2.313527538261033e-05
1786,-0.2,84.0,3.2132326920292124e-05
1787,-0.2,85.0,1.4138223844928534e-05
1788,-0.2,86.0,1.7565672049759693e-05
1789,-0.2,87.0,8.140189486474004e-06
1790,-0.2,88.0,7.71175846087011e-06
1791,-0.2,89.0,5.1411723072467395e-06
1792,-0.2,90.0,6.426465384058424e-06
1793,-0.2,91.0,2.9990171792272646e-06
1794,-0.2,92.0,2.9990171792272646e-06
1795,-0.2,93.0,1.7137241024155797e-06
1796,-0.2,94.0,2.9990171792272646e-06
1797,-0.2,95.0,3.855879230435055e-06
1798,-0.2,96.0,4.7127412816428446e-06
1799,-0.2,97.0,2.9990171792272646e-06
1800,-0.2,98.0,4.28431025603895e-06
1801,-0.2,99.0,4.28431025603895e-06
1802,-0.2,100.0,2.9990171792272646e-06
1803,-0.2,101.0,3.855879230435055e-06
1804,-0.2,102.0,2.5705861536233697e-06
1805,-0.2,103.0,2.142155128019475e-06
1806,-0.2,104.0,2.5705861536233697e-06
1807,-0.2,105.0,1.2852930768116849e-06
1808,-0.2,106.0,2.5705861536233697e-06
1809,-0.2,107.0,2.5705861536233697e-06
1810,-0.2,108.0,2.142155128019475e-06
1811,-0.2,109.0,2.5705861536233697e-06
1812,-0.2,110.0,4.2843102560389494e-07
1813,-0.2,111.0,4.2843102560389494e-07
1814,-0.2,113.0,4.2843102560389494e-07
1815,-0.1,1.0,0.0038370282653084832
1816,-0.1,2.0,0.0019600719421378194
1817,-0.1,3.0,0.000693201399427102
1818,-0.1,4.0,0.0012951469904005745
1819,-0.1,5.0,0.0013482724375754574
1820,-0.1,6.0,0.0014018263157759444
1821,-0.1,7.0,0.0011469098555416267
1822,-0.1,8.0,0.00129686071450299
1823,-0.1,9.0,0.0010205227029884778
1824,-0.1,10.0,0.0014159645396208728
1825,-0.1,11.0,0.0012771528873252109
1826,-0.1,12.0,0.0016160418285778918
1827,-0.1,13.0,0.0009665403937623871
1828,-0.1,14.0,0.0014660909696165285
1829,-0.1,15.0,0.0013482724375754574
1830,-0.1,16.0,0.0015899075360160542
1831,-0.1,17.0,0.00137055085090686
1832,-0.1,18.0,0.0017102966542107485
1833,-0.1,19.0,0.0012655852496339056
1834,-0.1,20.0,0.0016785927583160604
1835,-0.1,21.0,0.0015256428821754698
1836,-0.1,22.0,0.0018820974954779105
1837,-0.1,23.0,0.0012304539055343862
1838,-0.1,24.0,0.001782273066512203
1839,-0.1,25.0,0.0015766261742223334
1840,-0.1,26.0,0.0019150866844494104
1841,-0.1,27.0,0.0016421761211397293
1842,-0.1,28.0,0.002047900302386618
1843,-0.1,29.0,0.001532926209610736
1844,-0.1,30.0,0.0021627198172484616
1845,-0.1,31.0,0.0017801309113841836
1846,-0.1,32.0,0.0023259520380035457
1847,-0.1,33.0,0.001623753587038762
1848,-0.1,34.0,0.002226984471089046
1849,-0.1,35.0,0.0020406169749513517
